ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45810274,"24,302.00",765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2,60618 km,4,Automatic,Front,04-may,Left wheel,Black,4
45816654,"18,817.00",-,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400 km,4,Automatic,Front,04-may,Left wheel,Silver,12
45682514,"17,249.00",1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,10
45732640,"15,530.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,280016 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45803334,"11,290.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45235243,"24,148.00",-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000 km,4,Automatic,Front,04-may,Left wheel,Sky blue,12
45732741,"10,036.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,362868 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45569356,"18,817.00",697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
45757721,"10,349.00",308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,04-may,Left wheel,Red,0
45491644,"25,089.00",-,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,12
45802275,"18,669.00",862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45788303,"15,053.00",1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206 km,4,Manual,Rear,04-may,Left wheel,White,2
45809240,"10,660.00",271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45803780,"37,000.00",891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45730373,"18,826.00",707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,186412 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45617817,"14,583.00",1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45537268,"21,012.00",-,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2 Turbo,285000 km,4,Manual,Rear,04-may,Left wheel,Red,4
45725138,"18,826.00",836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,120000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45804512,"22,649.00",707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,142000 km,4,Automatic,Front,04-may,Left wheel,White,4
45802112,"16,590.00",862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,42415 km,4,Automatic,Front,04-may,Left wheel,White,4
45547620,"31,988.00",394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,51000 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45694949,"21,012.00",456,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,89000 km,4,Variator,Front,04-may,Left wheel,Silver,0
45746583,"10,663.00",1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,114000 km,4,Automatic,Front,04-may,Right-hand drive,White,8
45756836,"13,485.00",1481,VOLKSWAGEN,GTI,2006,Hatchback,No,Petrol,2.0 Turbo,161000 km,4,Manual,Front,04-may,Left wheel,Black,8
45793973,"11,900.00",1677,FORD,Transit,2003,Microbus,Yes,Diesel,2.0 Turbo,195000 km,6,Manual,Front,02-mar,Left wheel,Yellow,4
45418147,"17,249.00",697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,55000 km,4,Tiptronic,Front,04-may,Left wheel,Black,10
45810764,"17,876.00",1661,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2,120000 km,4,Tiptronic,Front,04-may,Right-hand drive,Silver,10
45766173,"11,604.00",-,HONDA,FIT,2010,Hatchback,No,Hybrid,1.3,157000 km,4,Tiptronic,Front,04-may,Right-hand drive,White,2
45814787,"13,799.00",-,BMW,750,2005,Sedan,Yes,Petrol,4.8,240000 km,8,Tiptronic,Rear,04-may,Left wheel,Black,12
45804403,"40,769.00",1249,TOYOTA,RAV 4 s p o r t,2017,Jeep,No,Petrol,2.5,76000 km,4,Tiptronic,4x4,04-may,Left wheel,Black,12
45805624,"14,113.00",862,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,156800 km,4,Automatic,Front,04-may,Left wheel,Blue,12
45793535,"11,917.00",-,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,188000 km,4,Automatic,Front,04-may,Right-hand drive,Blue,8
45732782,"12,777.00",640,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,162558 km,4,Automatic,Front,04-may,Left wheel,Black,4
45806608,"18,817.00",-,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,130000 km,4,Automatic,Front,04-may,Left wheel,Red,12
45787228,"23,521.00",781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,83000 km,4,Variator,Front,04-may,Left wheel,Silver,10
45793522,"22,580.00",1286,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400 km,6,Tiptronic,4x4,04-may,Left wheel,Grey,7
45787208,"12,544.00",645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,284678 km,4,Automatic,Front,04-may,Left wheel,Silver,12
44675569,"15,991.00",1408,FORD,Transit,2007,Microbus,No,Diesel,2.2 Turbo,280000 km,4,Manual,Front,04-may,Left wheel,White,2
45641652,"11,133.00",394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4,Automatic,Front,04-may,Left wheel,Black,12
44930562,"34,184.00",1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,133000 km,6,Automatic,Rear,04-may,Left wheel,Black,12
44889000,"21,169.00",781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4 Turbo,25304 km,4,Automatic,Front,04-may,Left wheel,Brown,8
45732969,"13,485.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,72369 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45797639,"20,005.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,147718 km,4,Automatic,Front,04-may,Left wheel,Silver,4
44840731,"11,917.00",-,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,200000 km,4,Variator,Front,04-may,Left wheel,Grey,12
45810115,"12,570.00",761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,152293 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45814766,"17,249.00",-,LINCOLN,Navigator,2004,Jeep,Yes,LPG,5.4,464000 km,8,Automatic,4x4,04-may,Left wheel,Grey,6
45809650,"14,009.00",595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,137350 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45801743,"23,521.00",-,TOYOTA,Corolla,2014,Sedan,No,Petrol,1.8,40000 km,4,Automatic,Front,04-may,Left wheel,Green,16
45812917,"25,716.00",891,FORD,Fusion Titanium,2016,Sedan,Yes,Petrol,2.0 Turbo,65000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,12
45801930,"21,730.00",831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,32510 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45801991,"19,369.00",707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,153651 km,4,Automatic,Front,04-may,Left wheel,Red,4
45816319,"12,544.00",-,SUZUKI,Jimny,2000,Jeep,No,Petrol,1.3,125000 km,4,Manual,4x4,02-mar,Left wheel,Green,4
45804423,"25,299.00",642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,160000 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45786773,"18,817.00",-,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,160000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,12
45784866,"17,249.00",-,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,256000 km,6,Automatic,Front,04-may,Left wheel,White,1
45775702,"17,249.00",-,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,141000 km,4,Automatic,Front,04-may,Left wheel,Grey,6
45802860,"49,798.00",765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,93555 km,4,Automatic,Front,04-may,Left wheel,White,4
45788616,"17,249.00",585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,64800 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
45263113,"29,166.00",-,FORD,Escape,2014,Jeep,Yes,Petrol,2.0 Turbo,127000 km,4,Tiptronic,4x4,04-may,Left wheel,Silver,8
45773579,"11,604.00",993,OPEL,Astra,2006,Goods wagon,No,Diesel,1.3 Turbo,27000 km,16,Manual,Front,04-may,Left wheel,Black,8
45775203,"15,681.00",-,GAZ,32214,1977,Limousine,No,Petrol,2.4,11111 km,6,Manual,Rear,04-may,Left wheel,Black,0
45776194,"19,444.00",-,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,102400 km,4,Automatic,Front,04-may,Left wheel,Silver,8
45654686,"43,592.00",1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814 km,6,Automatic,Rear,04-may,Left wheel,Black,0
45731424,"15,367.00",878,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,174000 km,4,Variator,Front,04-may,Left wheel,Blue,8
45488069,"14,113.00",-,HONDA,Shuttle,2013,Universal,No,Hybrid,1.3,150000 km,4,Automatic,Front,04-may,Right-hand drive,White,4
45810460,"13,564.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,228570 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45736700,"17,876.00",642,FORD,C-MAX,2012,Hatchback,No,Hybrid,2,128205 km,4,Automatic,Front,04-may,Left wheel,Silver,10
45770530,"10,349.00",-,MERCEDES-BENZ,C 240,2002,Sedan,Yes,Petrol,2.4,2000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,12
45763114,"15,000.00",-,SUBARU,Legacy,2008,Sedan,No,Petrol,3,138000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,8
45785472,"12,544.00",-,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,205500 km,6,Tiptronic,Rear,04-may,Right-hand drive,Silver,8
45660988,"14,583.00",919,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45797535,"36,827.00",1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,137000 km,4,Automatic,Front,04-may,Left wheel,White,4
45644818,"21,639.00",1172,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064 km,6,Automatic,4x4,04-may,Left wheel,Grey,12
45816443,"14,113.00",-,NISSAN,Elgrand,2003,Minivan,No,LPG,3.5,155000 km,6,Tiptronic,4x4,04-may,Right-hand drive,Golden,4
45730751,"40,340.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,59272 km,4,Automatic,Front,04-may,Left wheel,White,4
44959769,"10,976.00",503,HONDA,FIT,2012,Hatchback,No,Petrol,1.5,216000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45774877,"25,089.00",919,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,86000 km,6,Tiptronic,4x4,04-may,Left wheel,White,12
45732150,"18,688.00",707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,143166 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45729553,"28,830.00",629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68243 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45781983,"42,337.00",-,LEXUS,GX 470,2006,Jeep,Yes,CNG,4.7,180000 km,8,Automatic,4x4,04-may,Left wheel,Black,0
44874016,"23,834.00",697,FORD,Transit,2012,Microbus,No,Diesel,2.2 Turbo,141000 km,4,Manual,Front,04-may,Left wheel,White,2
45765240,"16,621.00",1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6,Automatic,4x4,04-may,Left wheel,Silver,12
45816530,"16,000.00",-,FORD,C-MAX,2014,Hatchback,No,Hybrid,2,272000 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45730818,"11,917.00",530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,31691 km,4,Automatic,Front,04-may,Left wheel,White,4
45743014,"13,485.00",1018,BMW,328 Xdrive,2011,Sedan,Yes,Petrol,3,120000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,12
45781924,"15,994.00",777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,1440000 km,4,Automatic,Front,04-may,Left wheel,Silver,0
45810170,"15,367.00",-,FORD,Taurus,2014,Sedan,Yes,LPG,3.7,290000 km,6,Automatic,4x4,04-may,Left wheel,Grey,8
44271246,"15,994.00",-,HYUNDAI,Veloster,2011,Hatchback,No,Petrol,1.6,73600 km,4,Manual,Front,02-mar,Left wheel,Carnelian red,6
45793308,"11,917.00",641,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,79749 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45644667,"18,817.00",609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,04-may,Left wheel,White,12
45787332,"21,953.00",-,HYUNDAI,Sonata,2013,Sedan,No,Hybrid,2.4 Turbo,20000 km,2,Tiptronic,Front,04-may,Right-hand drive,Black,4
45732692,"13,808.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,38206 km,4,Automatic,Front,04-may,Left wheel,White,4
44997899,"16,151.00",586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,110990 km,4,Automatic,Front,04-may,Left wheel,Silver,8
45804356,"22,947.00",836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,171344 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45811194,"40,769.00",919,BMW,535 M PAKET,2012,Sedan,Yes,Petrol,3,58450 km,6,Tiptronic,Rear,04-may,Left wheel,Grey,12
45796806,"25,089.00",777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,125000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45801997,"10,976.00",-,MERCEDES-BENZ,S 500 long,1997,Sedan,Yes,Petrol,5,167000 km,8,Automatic,Rear,04-may,Left wheel,Black,8
45797099,"16,621.00",1511,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,151977 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45656510,"13,956.00",603,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45726790,"24,415.00",642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,135490 km,4,Automatic,Front,04-may,Left wheel,Black,4
45776646,"10,036.00",-,BMW,525,2000,Sedan,Yes,Petrol,2.5,320000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,4
45749251,"10,976.00",1266,TOYOTA,Corolla,2014,Sedan,No,Hybrid,1.5,100000 km,4,Variator,Front,04-may,Right-hand drive,Silver,8
45809534,"21,285.00",502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,52500 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45774076,"29,793.00",1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45702752,"19,130.00",-,AUDI,A4 premium,2010,Sedan,Yes,Petrol,2,168000 km,4,Automatic,4x4,04-may,Left wheel,Silver,12
45805172,"35,570.00",877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,97880 km,4,Automatic,Front,04-may,Left wheel,White,4
45811325,"12,544.00",-,SUZUKI,Kizashi,2010,Sedan,No,Petrol,2.4,263157 km,4,Tiptronic,Front,04-may,Left wheel,Black,0
45804280,"24,148.00",749,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2.4,128000 km,4,Tiptronic,4x4,04-may,Left wheel,Red,8
45417836,"22,580.00",308,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,160000 km,4,Automatic,Front,04-may,Left wheel,Black,10
45767376,"12,858.00",-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,210452 km,4,Variator,Front,04-may,Left wheel,Silver,8
45798242,"36,065.00",1018,BMW,X5,2011,Jeep,Yes,Petrol,3.0 Turbo,129600 km,6,Tiptronic,4x4,04-may,Left wheel,Black,12
45464974,"17,876.00",1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,19968 km,4,Automatic,Front,04-may,Left wheel,White,12
45731352,"18,189.00",639,BMW,328,2014,Sedan,Yes,Diesel,2,250491 km,4,Automatic,Rear,04-may,Left wheel,White,12
45815325,"24,775.00",-,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6 Turbo,46000 km,4,Tiptronic,Front,04-may,Left wheel,White,8
45732813,"15,257.00",707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,163374 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45744437,"16,900.00",1141,HONDA,Element,2009,Universal,No,Petrol,2.4,120000 km,4,Automatic,4x4,04-may,Left wheel,Black,6
45793088,"14,740.00",397,CITROEN,C1,2011,Hatchback,No,Petrol,1,233700 km,4,Manual,Front,04-may,Left wheel,White,6
45490926,"10,976.00",-,NISSAN,X-Trail,2004,Jeep,Yes,Petrol,2,121856 km,4,Automatic,4x4,04-may,Right-hand drive,Beige,6
45810490,"22,825.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,137433 km,4,Automatic,Front,04-may,Left wheel,White,4
45769346,"12,544.00",530,KIA,RIO,2013,Sedan,No,Petrol,1.6,137000 km,4,Automatic,Front,04-may,Left wheel,Black,4
45768182,"16,935.00",353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949 km,4,Automatic,Front,04-may,Left wheel,White,0
45794041,"20,385.00",-,FORD,Mustang,2013,Coupe,Yes,Petrol,3.7,111111 km,6,Manual,Rear,02-mar,Left wheel,Black,12
45793873,"10,976.00",-,LAND ROVER,Discovery,1995,Jeep,No,Diesel,2.5 Turbo,200000 km,4,Manual,4x4,04-may,Right-hand drive,Blue,0
45809818,"38,213.00",1079,HONDA,Civic,2018,Sedan,Yes,Petrol,2,0 km,4,Automatic,Front,04-may,Left wheel,White,4
45730838,"44,134.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,48910 km,4,Automatic,Front,04-may,Left wheel,White,4
45713004,"12,544.00",1024,VOLKSWAGEN,Jetta,2010,Sedan,Yes,Petrol,2.5,110000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,6
45750739,"24,148.00",-,BMW,X5,2007,Jeep,Yes,Petrol,4.8,210000 km,8,Tiptronic,4x4,04-may,Left wheel,Black,8
45799450,"18,817.00",-,BMW,530,2005,Sedan,Yes,Petrol,3.0 Turbo,170000 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,8
45746606,"10,663.00",1236,HONDA,FIT,2011,Sedan,Yes,Hybrid,1.3,127000 km,4,Variator,Front,04-may,Right-hand drive,Black,2
45802888,"44,247.00",765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,153958 km,4,Automatic,Front,04-may,Left wheel,White,4
45805339,"19,444.00",650,VOLKSWAGEN,Jetta,2016,Sedan,No,Petrol,1.4 Turbo,36000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,6
45757200,"11,917.00",-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.8,200000 km,4,Automatic,Front,04-may,Left wheel,Grey,0
45804658,"49,889.00",770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,71867 km,4,Automatic,Front,04-may,Left wheel,Black,4
45262568,"23,834.00",810,TOYOTA,Corolla IM,2016,Hatchback,No,Petrol,1.8,102500 km,4,Automatic,Front,04-may,Left wheel,White,10
45810788,"22,894.00",779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,101000 km,4,Tiptronic,Front,04-may,Left wheel,Black,10
45782069,"10,976.00",-,MERCEDES-BENZ,CLK 240,2004,Coupe,No,Petrol,2.4,89000 km,4,Tiptronic,Rear,02-mar,Right-hand drive,Silver,10
45788373,"17,876.00",-,FORD,Fiesta,2013,Sedan,Yes,Petrol,1.6,160000 km,4,Tiptronic,Front,04-may,Left wheel,Black,4
45763112,"18,189.00",586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,136000 km,4,Tiptronic,Front,04-may,Left wheel,Black,8
44109014,"10,976.00",1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,121000 km,4,Variator,Front,04-may,Right-hand drive,Silver,0
44035617,"27,911.00",-,MINI,Cooper,2013,Coupe,Yes,Petrol,1.6 Turbo,56000 km,4,Manual,Front,02-mar,Left wheel,Silver,10
45171802,"40,769.00",1091,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,99200 km,4,Tiptronic,4x4,04-may,Left wheel,Black,10
45791030,"25,089.00",-,DODGE,Challenger,2012,Coupe,No,Petrol,3.6,112000 km,6,Tiptronic,Rear,02-mar,Left wheel,Grey,6
45701090,"10,976.00",-,MERCEDES-BENZ,E 200,1993,Sedan,No,CNG,2,0 km,4,Manual,Rear,04-may,Left wheel,Black,2
45800688,"22,894.00",-,BMW,328,2010,Coupe,Yes,Petrol,3,157000 km,6,Tiptronic,4x4,02-mar,Left wheel,Black,8
45803386,"12,231.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,348486 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45815375,"11,917.00",-,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0 Turbo,201000 km,6,Automatic,4x4,04-may,Left wheel,Silver,8
45732792,"17,035.00",707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,200867 km,4,Automatic,Front,04-may,Left wheel,Black,4
45729723,"27,654.00",629,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,87534 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45783054,"17,719.00",-,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,91000 km,4,Automatic,Front,04-may,Left wheel,White,8
45802332,"14,081.00",1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,124850 km,4,Automatic,Front,04-may,Left wheel,White,4
45810397,"23,994.00",730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,125774 km,4,Automatic,Front,04-may,Left wheel,White,4
45801912,"13,172.00",-,BMW,320,2003,Sedan,No,Petrol,2.2,190000 km,6,Tiptronic,Rear,04-may,Left wheel,White,5
45674384,"14,740.00",645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,161000 km,4,Variator,Front,04-may,Left wheel,Blue,11
44491221,"18,817.00",397,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,80000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45797440,"11,563.00",687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,130814 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45803037,"45,376.00",891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,109446 km,4,Automatic,Front,04-may,Left wheel,White,4
45781778,"15,681.00",-,TOYOTA,RAV 4,2002,Jeep,No,Petrol,2,140000 km,4,Manual,4x4,04-may,Left wheel,Silver,8
45805158,"33,707.00",877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,143544 km,4,Automatic,Front,04-may,Left wheel,White,4
45778474,"12,544.00",-,FORD,Transit,1999,Microbus,No,Diesel,2.4,0 km,4,Manual,Rear,02-mar,Left wheel,White,0
45803396,"11,604.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,418369 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45788258,"17,876.00",-,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.6,84800 km,4,Tiptronic,Front,04-may,Left wheel,Silver,8
45775119,"18,189.00",-,MERCEDES-BENZ,E 350,2006,Sedan,Yes,Petrol,3.5,220000 km,6,Tiptronic,Rear,04-may,Left wheel,Silver,12
44526921,"28,225.00",-,LEXUS,RX 400 HYBRID,2008,Jeep,Yes,Hybrid,3.3,119000 km,6,Automatic,4x4,04-may,Left wheel,Blue,10
45802296,"44,247.00",1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,51831 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45793760,"15,681.00",-,BMW,528 i,2008,Sedan,Yes,Petrol,3,190000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,6
45803572,"13,172.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,547288 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45791126,"47,042.00",1017,AUDI,Q5,2017,Jeep,Yes,Petrol,2,75186 km,4,Automatic,4x4,04-may,Left wheel,Black,0
45725235,"20,883.00",707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,102000 km,4,Automatic,Front,04-may,Left wheel,Black,4
45798505,"10,976.00",-,HONDA,Odyssey,2008,Minivan,No,LPG,2.4,20000 km,4,Variator,Front,04-may,Right-hand drive,Grey,6
45653699,"23,521.00",-,MITSUBISHI,L 200,2010,Pickup,No,Diesel,2.4,175000 km,4,Manual,4x4,04-may,Left wheel,White,2
45789888,"25,402.00",638,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,67861 km,4,Automatic,Front,04-may,Left wheel,Carnelian red,4
45777856,"12,231.00",-,HYUNDAI,Tucson,2008,Jeep,No,Petrol,2,270000 km,4,Manual,4x4,04-may,Left wheel,Black,4
45782226,"11,604.00",490,HONDA,Insight EX,2011,Hatchback,No,Hybrid,1.3,150000 km,4,Variator,Front,04-may,Left wheel,Grey,8
45797674,"20,005.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,36239 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45816638,"13,799.00",528,FORD,Fiesta 1.6,2014,Hatchback,No,Petrol,1.6,134400 km,3,Automatic,Front,04-may,Left wheel,Grey,0
45725500,"13,068.00",836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,127500 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45518419,"14,113.00",642,FORD,Focus,2012,Hatchback,No,Petrol,2,2012 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
45795519,"16,465.00",431,FORD,C-MAX,2016,Hatchback,No,Plug-in Hybrid,2,0 km,4,Automatic,Front,04-may,Left wheel,White,0
45768348,"17,249.00",-,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2,72000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,0
45744803,"10,192.00",761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,46527 km,4,Automatic,Front,04-may,Left wheel,Black,4
45644820,"39,201.00",517,TOYOTA,Highlander,2014,Sedan,Yes,Hybrid,3.5,166560 km,6,Automatic,4x4,04-may,Left wheel,Black,12
